cont,status,order,Family,genus,species,logM,M,mass
AF,extant,Rodentia,Muridae,Tatera,leucogaster,1.84,69.9,0.0699
AF,extant,Rodentia,Muridae,Tatera,brantsii,1.9,79.8,0.0798
AF,extant,Rodentia,Muridae,Tatera,robusta,1.98,96,0.096
AF,extant,Rodentia,Muridae,Tatera,afra,1.99,97,0.097
AF,extant,Rodentia,Muridae,Tatera,kempi,2,101,0.101
AF,extant,Rodentia,Muridae,Tatera,guineae,2.01,102.5,0.1025
AF,extant,Rodentia,Muridae,Tatera,inclusa,2.07,118.5,0.1185
AF,extant,Rodentia,Muridae,Tatera,valida,2.08,121,0.121
AF,extant,Rodentia,Muridae,Tatera,nigricauda,2.09,123,0.123
EA,extant,Rodentia,Muridae,Tatera,indica,2.22,165,0.165
Insular,extant,Rodentia,Muridae,Tatera,indica,2.22,167.6,0.1676
AF,extant,Rodentia,Muridae,Taterillus,arenarius,1.67,47,0.047
AF,extant,Rodentia,Muridae,Taterillus,gracilis,1.69,49,0.049
AF,extant,Rodentia,Muridae,Taterillus,emini,1.72,52,0.052
AF,extant,Rodentia,Muridae,Taterillus,pygargus,1.78,60.2,0.0602
AF,extant,Rodentia,Muridae,Thallomys,paedulcus,1.91,80.5,0.0805
AF,extant,Rodentia,Muridae,Thallomys,nigricauda,2.1,124.7,0.1247
SA,extant,Rodentia,Muridae,Thalpomys,cerradensis,1.38,24,0.024
SA,extant,Rodentia,Muridae,Thalpomys,lasiotis,1.38,24,0.024
AF,extant,Rodentia,Muridae,Thamnomys,venustus,1.79,61.9,0.0619
AF,extant,Rodentia,Muridae,Thamnomys,kempi,1.88,75,0.075
SA,extant,Rodentia,Muridae,Thomasomys,laniger,1.55,35.5,0.0355
SA,extant,Rodentia,Muridae,Thomasomys,vestitus,1.88,76.5,0.0765
SA,extant,Rodentia,Muridae,Thomasomys,baeops,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,cinereiventer,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,cinereus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,daphne,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,eleusis,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,gracilis,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,hylophilus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,incanus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,ischyurus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,kalinowskii,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,ladewi,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,monochromos,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,niveipes,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,notatus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,oreas,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,paramorum,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,pyrrhonotus,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,rhoadsi,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,rosalinda,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,silvestris,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,taczanowskii,1.89,77,0.077
SA,extant,Rodentia,Muridae,Thomasomys,aureus,1.94,88,0.088
SA,extant,Rodentia,Muridae,Thomasomys,bombycinus,2.06,114.5,0.1145
NA,extant,Rodentia,Muridae,Tylomys,nudicaudus,2,100,0.1
NA,extant,Rodentia,Muridae,Tylomys,bullaris,2.45,280,0.28
NA,extant,Rodentia,Muridae,Tylomys,tumbalensis,2.45,280,0.28
SA,extant,Rodentia,Muridae,Tylomys,mirae,2.26,183.6,0.1836
AF,extant,Rodentia,Muridae,Uranomys,ruddi,1.7,49.7,0.0497
AUS,extant,Rodentia,Muridae,Uromys,hadrourus,2.29,194,0.194
AUS,extant,Rodentia,Muridae,Uromys,caudimaculatus,2.81,646,0.646
Insular,extant,Rodentia,Muridae,Uromys,rex,2.62,420,0.42
Insular,extant,Rodentia,Muridae,Uromys,caudimaculatus,2.75,567.5,0.5675
Insular,extant,Rodentia,Muridae,Uromys,neobritanicus,2.79,612.5,0.6125
Insular,extant,Rodentia,Muridae,Uromys,anak,2.82,664.5,0.6645
SA,extant,Rodentia,Muridae,Wiedomys,pyrrhorhinos,1.67,46.7,0.0467
SA,extant,Rodentia,Muridae,Wilfredomys,pictipes,1.36,22.9,0.0229
SA,extant,Rodentia,Muridae,Wilfredomys,oenax,1.67,46.8,0.0468
NA,extant,Rodentia,Muridae,Xenomys,nelsoni,2.11,130,0.13
Insular,extant,Rodentia,Muridae,Xenuromys,barbatus,3,1000,1
AUS,extant,Rodentia,Muridae,Xeromys,myoides,1.61,41,0.041
AF,extant,Rodentia,Muridae,Zelotomys,woosnami,1.73,54.1,0.0541
AF,extant,Rodentia,Muridae,Zelotomys,hildegardeae,1.78,60,0.06
SA,extant,Rodentia,Muridae,Zygodontomys,brevicauda,1.72,52.2,0.0522
SA,extant,Rodentia,Muridae,Zygodontomys,brunneus,1.88,75.6,0.0756
AUS,extant,Rodentia,Muridae,Zyzomys,argurus,1.56,36,0.036
AUS,extant,Rodentia,Muridae,Zyzomys,maini,1.97,94,0.094
AUS,extant,Rodentia,Muridae,Zyzomys,pedunculatus,2,100,0.1
AUS,extant,Rodentia,Muridae,Zyzomys,palatilis,2.09,123,0.123
AUS,extant,Rodentia,Muridae,Zyzomys,woodwardi,2.13,136,0.136
SA,extant,Rodentia,Myocastoridae,Myocastor,coypus,3.84,6937.5,6.9375
EA,extant,Rodentia,Myoxidae,Dryomys,nitedula,1.53,33.6,0.0336
AF,extant,Rodentia,Myoxidae,Eliomys,melanurus,2.09,122.5,0.1225
EA,extant,Rodentia,Myoxidae,Eliomys,quercinus,2.06,115,0.115
AF,extant,Rodentia,Myoxidae,Graphiurus,parvus,1.02,10.5,0.0105
AF,extant,Rodentia,Myoxidae,Graphiurus,murinus,1.3,20.2,0.0202
AF,extant,Rodentia,Myoxidae,Graphiurus,hueti,1.48,30,0.03
AF,extant,Rodentia,Myoxidae,Graphiurus,platyops,1.66,46.1,0.0461
AF,extant,Rodentia,Myoxidae,Graphiurus,ocularis,1.84,68.8,0.0688
EA,extant,Rodentia,Myoxidae,Muscardinus,avellanarius,1.44,27.5,0.0275
EA,extant,Rodentia,Myoxidae,Myoxus,glis,2.1,125,0.125
SA,extant,Rodentia,Octodontidae,Aconaemys,sagei,1.98,96.5,0.0965
SA,extant,Rodentia,Octodontidae,Aconaemys,fuscus,2.13,133.5,0.1335
SA,extant,Rodentia,Octodontidae,Octodon,bridgesi,2.18,150,0.15
SA,extant,Rodentia,Octodontidae,Octodon,degus,2.32,210,0.21
SA,extant,Rodentia,Octodontidae,Octodon,lunatus,2.37,233,0.233
SA,extant,Rodentia,Octodontidae,Octodontomys,gliroides,2.18,150,0.15
SA,extant,Rodentia,Octodontidae,Octomys,mimax,2.12,131,0.131
SA,extant,Rodentia,Octodontidae,Spalacopus,cyanus,2.11,127.5,0.1275
SA,extant,Rodentia,Octodontidae,Tympanoctomys,barrerae,1.85,70,0.07
AF,extant,Rodentia,Pedetidae,Pedetes,capensis,3.5,3155,3.155
AF,extant,Rodentia,Petromuridae,Petromus,typicus,2.35,224,0.224
EA,extant,Rodentia,Sciuridae,Aeromys,tephromelas,3.1,1250,1.25
Insular,extant,Rodentia,Sciuridae,Aeromys,tephromelas,2.95,900,0.9
Insular,extant,Rodentia,Sciuridae,Aeromys,thomasi,3.16,1435,1.435
NA,extant,Rodentia,Sciuridae,Ammospermophilus,leucurus,2.02,103.7,0.1037
NA,extant,Rodentia,Sciuridae,Ammospermophilus,interpres,2.04,110.3,0.1103
NA,extant,Rodentia,Sciuridae,Ammospermophilus,harrisii,2.09,122,0.122
NA,extant,Rodentia,Sciuridae,Ammospermophilus,nelsoni,2.21,160.4,0.1604
AF,extant,Rodentia,Sciuridae,Atlantoxerus,getulus,2.4,251,0.251
EA,extant,Rodentia,Sciuridae,Callosciurus,notatus,2.28,190,0.19
EA,extant,Rodentia,Sciuridae,Callosciurus,nigrovittatus,2.31,202,0.202
EA,extant,Rodentia,Sciuridae,Callosciurus,caniceps,2.41,257,0.257
EA,extant,Rodentia,Sciuridae,Callosciurus,erythraeus,2.45,280,0.28
EA,extant,Rodentia,Sciuridae,Callosciurus,prevostii,2.6,400,0.4
Insular,extant,Rodentia,Sciuridae,Callosciurus,adamsi,2.13,134.5,0.1345
Insular,extant,Rodentia,Sciuridae,Callosciurus,notatus,2.31,205,0.205
Insular,extant,Rodentia,Sciuridae,Callosciurus,prevostii,2.51,322.9,0.3229
NA,extant,Rodentia,Sciuridae,Cynomys,mexicanus,2.95,900,0.9
NA,extant,Rodentia,Sciuridae,Cynomys,parvidens,2.95,900,0.9
NA,extant,Rodentia,Sciuridae,Cynomys,leucurus,2.96,908.5,0.9085
NA,extant,Rodentia,Sciuridae,Cynomys,gunnisoni,2.97,925,0.925
NA,extant,Rodentia,Sciuridae,Cynomys,ludovicianus,3.13,1364,1.364
EA,extant,Rodentia,Sciuridae,Dremomys,rufigenis,2.3,200,0.2
EA,extant,Rodentia,Sciuridae,Dremomys,pernyi,2.3,198.6,0.1986
EA,extant,Rodentia,Sciuridae,Dremomys,lokriah,2.36,227,0.227
Insular,extant,Rodentia,Sciuridae,Dremomys,everetti,2.11,130,0.13
AF,extant,Rodentia,Sciuridae,Epixerus,wilsoni,2.59,388,0.388
AF,extant,Rodentia,Sciuridae,Epixerus,ebii,2.77,592,0.592
Insular,extant,Rodentia,Sciuridae,Exilisciurus,exilis,1.28,19,0.019
Insular,extant,Rodentia,Sciuridae,Exilisciurus,concinnus,1.49,30.9,0.0309
EA,extant,Rodentia,Sciuridae,Funambulus,sublineatus,1.85,70.9,0.0709
EA,extant,Rodentia,Sciuridae,Funambulus,pennantii,2.3,200,0.2
Insular,extant,Rodentia,Sciuridae,Funambulus,sublineatus,1.85,70.9,0.0709
AF,extant,Rodentia,Sciuridae,Funisciurus,isabella,2.04,109,0.109
AF,extant,Rodentia,Sciuridae,Funisciurus,congicus,2.05,112,0.112
AF,extant,Rodentia,Sciuridae,Funisciurus,bayonii,2.13,135,0.135
AF,extant,Rodentia,Sciuridae,Funisciurus,lemniscatus,2.15,141,0.141
AF,extant,Rodentia,Sciuridae,Funisciurus,substriatus,2.27,186,0.186
AF,extant,Rodentia,Sciuridae,Funisciurus,anerythrus,2.34,218,0.218
AF,extant,Rodentia,Sciuridae,Funisciurus,leucogenys,2.4,250,0.25
AF,extant,Rodentia,Sciuridae,Funisciurus,carruthersi,2.46,286,0.286
AF,extant,Rodentia,Sciuridae,Funisciurus,pyrropus,2.47,297,0.297
NA,extant,Rodentia,Sciuridae,Glaucomys,volans,1.81,63.9,0.0639
NA,extant,Rodentia,Sciuridae,Glaucomys,sabrinus,2.22,166,0.166
AF,extant,Rodentia,Sciuridae,Heliosciurus,punctatus,2.24,174,0.174
AF,extant,Rodentia,Sciuridae,Heliosciurus,ruwenzorii,2.46,291,0.291
AF,extant,Rodentia,Sciuridae,Heliosciurus,gambianus,2.47,295,0.295
AF,extant,Rodentia,Sciuridae,Heliosciurus,undulatus,2.54,347.3,0.3473
AF,extant,Rodentia,Sciuridae,Heliosciurus,rufobrachium,2.57,371.5,0.3715
AF,extant,Rodentia,Sciuridae,Heliosciurus,mutabilis,2.59,390,0.39
Insular,extant,Rodentia,Sciuridae,Heliosciurus,undulatus,2.54,347.3,0.3473
EA,extant,Rodentia,Sciuridae,Hylopetes,lepidus,1.7,50,0.05
EA,extant,Rodentia,Sciuridae,Hylopetes,spadiceus,1.7,50,0.05
EA,extant,Rodentia,Sciuridae,Hylopetes,phayrei,2.36,227,0.227
EA,extant,Rodentia,Sciuridae,Hylopetes,alboniger,2.41,255.4,0.2554
EA,extant,Rodentia,Sciuridae,Hylopetes,fimbriatus,2.71,510,0.51
Insular,extant,Rodentia,Sciuridae,Hylopetes,lepidus,1.7,50,0.05
Insular,extant,Rodentia,Sciuridae,Hylopetes,spadiceus,2.07,118.5,0.1185
EA,extant,Rodentia,Sciuridae,Iomys,horsfieldi,2.08,120,0.12
Insular,extant,Rodentia,Sciuridae,Iomys,horsfieldi,2.24,175,0.175
EA,extant,Rodentia,Sciuridae,Lariscus,insignis,2.3,200,0.2
Insular,extant,Rodentia,Sciuridae,Lariscus,hosei,2.26,180,0.18
Insular,extant,Rodentia,Sciuridae,Lariscus,insignis,2.3,200,0.2
EA,extant,Rodentia,Sciuridae,Marmota,marmota,3.3,2010,2.01
EA,extant,Rodentia,Sciuridae,Marmota,caudata,3.64,4350,4.35
NA,extant,Rodentia,Sciuridae,Marmota,flaviventris,3.53,3350,3.35
NA,extant,Rodentia,Sciuridae,Marmota,monax,3.58,3801.7,3.8017
NA,extant,Rodentia,Sciuridae,Marmota,olympus,3.8,6300,6.3
NA,extant,Rodentia,Sciuridae,Marmota,vancouverensis,3.8,6300,6.3
NA,extant,Rodentia,Sciuridae,Marmota,caligata,3.86,7230,7.23
SA,extant,Rodentia,Sciuridae,Microsciurus,alfari,1.94,87.5,0.0875
SA,extant,Rodentia,Sciuridae,Microsciurus,flaviventer,1.96,92,0.092
SA,extant,Rodentia,Sciuridae,Microsciurus,santanderensis,2,99.8,0.0998
SA,extant,Rodentia,Sciuridae,Microsciurus,mimulus,2.08,120,0.12
AF,extant,Rodentia,Sciuridae,Myosciurus,pumilio,2.22,165,0.165
AF,extant,Rodentia,Sciuridae,Paraxerus,alexandri,1.72,52,0.052
AF,extant,Rodentia,Sciuridae,Paraxerus,boehmi,1.85,70,0.07
AF,extant,Rodentia,Sciuridae,Paraxerus,ochraceus,2.02,104.3,0.1043
AF,extant,Rodentia,Sciuridae,Paraxerus,poensis,2.1,124.5,0.1245
AF,extant,Rodentia,Sciuridae,Paraxerus,flavovittis,2.2,160,0.16
AF,extant,Rodentia,Sciuridae,Paraxerus,cepapi,2.26,180,0.18
AF,extant,Rodentia,Sciuridae,Paraxerus,cooperi,2.4,250,0.25
AF,extant,Rodentia,Sciuridae,Paraxerus,palliatus,2.49,309.3,0.3093
AF,extant,Rodentia,Sciuridae,Paraxerus,vexillarius,2.83,675,0.675
AF,extant,Rodentia,Sciuridae,Paraxerus,lucifer,2.85,700,0.7
EA,extant,Rodentia,Sciuridae,Petaurillus,kinlochii,1.6,40,0.04
EA,extant,Rodentia,Sciuridae,Petaurista,elegans,2.98,954,0.954
EA,extant,Rodentia,Sciuridae,Petaurista,petaurista,3.13,1335.3,1.3353
EA,extant,Rodentia,Sciuridae,Petaurista,magnificus,3.17,1475.5,1.4755
EA,extant,Rodentia,Sciuridae,Petaurista,philippensis,3.23,1700,1.7
Insular,extant,Rodentia,Sciuridae,Petaurista,elegans,3.02,1040,1.04
Insular,extant,Rodentia,Sciuridae,Petaurista,philippensis,3.22,1652,1.652
Insular,extant,Rodentia,Sciuridae,Petaurista,petaurista,3.3,1985,1.985
EA,extant,Rodentia,Sciuridae,Petinomys,genibarbis,2.04,110,0.11
EA,extant,Rodentia,Sciuridae,Petinomys,fuscocapillus,2.9,794.5,0.7945
Insular,extant,Rodentia,Sciuridae,Petinomys,sagitta,1.7,50,0.05
Insular,extant,Rodentia,Sciuridae,Petinomys,genibarbis,2.04,110,0.11
Insular,extant,Rodentia,Sciuridae,Petinomys,fuscocapillus,2.9,794.5,0.7945
AF,extant,Rodentia,Sciuridae,Protoxerus,aubinnii,2.54,350,0.35
AF,extant,Rodentia,Sciuridae,Protoxerus,stangeri,2.79,621.5,0.6215
EA,extant,Rodentia,Sciuridae,Pteromys,volans,2.2,157.5,0.1575
Insular,extant,Rodentia,Sciuridae,Pteromys,volans,2.11,130,0.13
EA,extant,Rodentia,Sciuridae,Pteromyscus,pulverulentus,2.6,400,0.4
Insular,extant,Rodentia,Sciuridae,Pteromyscus,pulverulentus,2.43,268.5,0.2685
EA,extant,Rodentia,Sciuridae,Ratufa,indica,3.03,1060,1.06
EA,extant,Rodentia,Sciuridae,Ratufa,affinis,3.05,1125,1.125
EA,extant,Rodentia,Sciuridae,Ratufa,macroura,3.11,1280,1.28
EA,extant,Rodentia,Sciuridae,Ratufa,bicolor,3.31,2050,2.05
Insular,extant,Rodentia,Sciuridae,Ratufa,affinis,3.07,1187.5,1.1875
Insular,extant,Rodentia,Sciuridae,Ratufa,macroura,3.14,1374.2,1.3742
Insular,extant,Rodentia,Sciuridae,Rheithrosciurus,macrotis,3.09,1225,1.225
EA,extant,Rodentia,Sciuridae,Rhinosciurus,laticaudatus,2.34,221,0.221
Insular,extant,Rodentia,Sciuridae,Rhinosciurus,laticaudatus,2.34,221,0.221
SA,extant,Rodentia,Sciuridae,Sciurillus,pusillus,1.59,39,0.039
EA,extant,Rodentia,Sciuridae,Sciurus,vulgaris,2.52,333,0.333
NA,extant,Rodentia,Sciuridae,Sciurus,deppei,2.28,190,0.19
NA,extant,Rodentia,Sciuridae,Sciurus,richmondi,2.31,205,0.205
NA,extant,Rodentia,Sciuridae,Sciurus,yucatanensis,2.35,225,0.225
NA,extant,Rodentia,Sciuridae,Sciurus,alleni,2.64,434.5,0.4345
NA,extant,Rodentia,Sciuridae,Sciurus,variegatoides,2.69,485,0.485
NA,extant,Rodentia,Sciuridae,Sciurus,carolinensis,2.7,506.5,0.5065
NA,extant,Rodentia,Sciuridae,Sciurus,colliaei,2.7,498,0.498
NA,extant,Rodentia,Sciuridae,Sciurus,aureogaster,2.77,595,0.595
NA,extant,Rodentia,Sciuridae,Sciurus,aberti,2.8,624,0.624
NA,extant,Rodentia,Sciuridae,Sciurus,arizonensis,2.81,647,0.647
NA,extant,Rodentia,Sciuridae,Sciurus,oculatus,2.81,650,0.65
NA,extant,Rodentia,Sciuridae,Sciurus,nayaritensis,2.84,697,0.697
NA,extant,Rodentia,Sciuridae,Sciurus,griseus,2.86,731,0.731
NA,extant,Rodentia,Sciuridae,Sciurus,niger,2.88,761.9,0.7619
SA,extant,Rodentia,Sciuridae,Sciurus,sanborni,2.13,136,0.136
SA,extant,Rodentia,Sciuridae,Sciurus,aestuans,2.27,185,0.185
SA,extant,Rodentia,Sciuridae,Sciurus,ignitus,2.28,190,0.19
SA,extant,Rodentia,Sciuridae,Sciurus,granatensis,2.4,250,0.25
SA,extant,Rodentia,Sciuridae,Sciurus,spadiceus,2.61,403.3,0.4033
SA,extant,Rodentia,Sciuridae,Sciurus,stramineus,2.64,433.3,0.4333
SA,extant,Rodentia,Sciuridae,Sciurus,pyrrhinus,2.68,482,0.482
SA,extant,Rodentia,Sciuridae,Sciurus,igniventris,2.85,700,0.7
SA,extant,Rodentia,Sciuridae,Sciurus,gilvigularis,2.9,803,0.803
SA,extant,Rodentia,Sciuridae,Sciurus,pucheranii,2.9,803,0.803
SA,extant,Rodentia,Sciuridae,Sciurus,flammifer,3.63,4293,4.293
EA,extant,Rodentia,Sciuridae,Spermophilus,suslicus,2.4,252,0.252
EA,extant,Rodentia,Sciuridae,Spermophilus,citellus,2.46,290,0.29
EA,extant,Rodentia,Sciuridae,Spermophilus,fulvus,2.78,596,0.596
EA,extant,Rodentia,Sciuridae,Spermophilus,relictus,2.78,600,0.6
EA,extant,Rodentia,Sciuridae,Spermophilus,undulatus,2.92,840,0.84
NA,extant,Rodentia,Sciuridae,Spermophilus,spilosoma,1.95,89,0.089
NA,extant,Rodentia,Sciuridae,Spermophilus,adocetus,2.1,125,0.125
NA,extant,Rodentia,Sciuridae,Spermophilus,tridecemlineatus,2.12,131.7,0.1317
NA,extant,Rodentia,Sciuridae,Spermophilus,pygmaeus,2.13,136,0.136
NA,extant,Rodentia,Sciuridae,Spermophilus,perotensis,2.15,140,0.14
NA,extant,Rodentia,Sciuridae,Spermophilus,tereticaudus,2.19,156.5,0.1565
NA,extant,Rodentia,Sciuridae,Spermophilus,mollis,2.22,165.4,0.1654
NA,extant,Rodentia,Sciuridae,Spermophilus,lateralis,2.28,191,0.191
NA,extant,Rodentia,Sciuridae,Spermophilus,mexicanus,2.28,189.6,0.1896
NA,extant,Rodentia,Sciuridae,Spermophilus,mohavensis,2.28,190,0.19
NA,extant,Rodentia,Sciuridae,Spermophilus,washingtoni,2.32,207.5,0.2075
NA,extant,Rodentia,Sciuridae,Spermophilus,townsendii,2.33,213,0.213
NA,extant,Rodentia,Sciuridae,Spermophilus,saturatus,2.34,220,0.22
NA,extant,Rodentia,Sciuridae,Spermophilus,madrensis,2.44,275,0.275
NA,extant,Rodentia,Sciuridae,Spermophilus,beldingi,2.45,280.5,0.2805
NA,extant,Rodentia,Sciuridae,Spermophilus,brunneus,2.48,300,0.3
NA,extant,Rodentia,Sciuridae,Spermophilus,armatus,2.5,313,0.313
NA,extant,Rodentia,Sciuridae,Spermophilus,franklinii,2.56,363,0.363
NA,extant,Rodentia,Sciuridae,Spermophilus,richardsonii,2.61,406,0.406
NA,extant,Rodentia,Sciuridae,Spermophilus,elegans,2.66,453.6,0.4536
NA,extant,Rodentia,Sciuridae,Spermophilus,columbianus,2.69,493,0.493
NA,extant,Rodentia,Sciuridae,Spermophilus,annulatus,2.7,500,0.5
NA,extant,Rodentia,Sciuridae,Spermophilus,atricapillus,2.74,551,0.551
NA,extant,Rodentia,Sciuridae,Spermophilus,beecheyi,2.76,578.5,0.5785
NA,extant,Rodentia,Sciuridae,Spermophilus,variegatus,2.84,691.6,0.6916
NA,extant,Rodentia,Sciuridae,Spermophilus,parryii,2.88,760,0.76
EA,extant,Rodentia,Sciuridae,Sundasciurus,tenuis,1.88,75,0.075
EA,extant,Rodentia,Sciuridae,Sundasciurus,lowii,1.95,90,0.09
EA,extant,Rodentia,Sciuridae,Sundasciurus,hippurus,2.7,500,0.5
Insular,extant,Rodentia,Sciuridae,Sundasciurus,tenuis,1.88,75,0.075
Insular,extant,Rodentia,Sciuridae,Sundasciurus,lowii,1.93,85,0.085
Insular,extant,Rodentia,Sciuridae,Sundasciurus,brookei,2.06,115.5,0.1155
Insular,extant,Rodentia,Sciuridae,Sundasciurus,samarensis,2.35,225,0.225
Insular,extant,Rodentia,Sciuridae,Sundasciurus,hippurus,2.49,312.5,0.3125
EA,extant,Rodentia,Sciuridae,Tamias,sibiricus,1.93,85,0.085
NA,extant,Rodentia,Sciuridae,Tamias,alpinus,1.56,36.6,0.0366
NA,extant,Rodentia,Sciuridae,Tamias,amoenus,1.7,50.5,0.0505
NA,extant,Rodentia,Sciuridae,Tamias,panamintinus,1.72,52.3,0.0523
NA,extant,Rodentia,Sciuridae,Tamias,rufus,1.73,53.6,0.0536
NA,extant,Rodentia,Sciuridae,Tamias,cinereicollis,1.79,61.7,0.0617
NA,extant,Rodentia,Sciuridae,Tamias,quadrivittatus,1.79,62.2,0.0622
NA,extant,Rodentia,Sciuridae,Tamias,speciosus,1.79,62,0.062
NA,extant,Rodentia,Sciuridae,Tamias,umbrinus,1.8,63,0.063
NA,extant,Rodentia,Sciuridae,Tamias,ruficaudus,1.83,68,0.068
NA,extant,Rodentia,Sciuridae,Tamias,palmeri,1.84,69.4,0.0694
NA,extant,Rodentia,Sciuridae,Tamias,dorsalis,1.85,71.1,0.0711
NA,extant,Rodentia,Sciuridae,Tamias,canipes,1.85,70.4,0.0704
NA,extant,Rodentia,Sciuridae,Tamias,obscurus,1.86,73,0.073
NA,extant,Rodentia,Sciuridae,Tamias,merriami,1.87,74.8,0.0748
NA,extant,Rodentia,Sciuridae,Tamias,townsendii,1.87,74.8,0.0748
NA,extant,Rodentia,Sciuridae,Tamias,siskiyou,1.88,75,0.075
NA,extant,Rodentia,Sciuridae,Tamias,sonomae,1.88,75,0.075
NA,extant,Rodentia,Sciuridae,Tamias,durangae,1.93,85,0.085
NA,extant,Rodentia,Sciuridae,Tamias,quadrimaculatus,1.93,85.2,0.0852
NA,extant,Rodentia,Sciuridae,Tamias,senex,1.95,89.3,0.0893
NA,extant,Rodentia,Sciuridae,Tamias,ochrogenys,1.96,91.7,0.0917
NA,extant,Rodentia,Sciuridae,Tamias,bulleri,2,100,0.1
NA,extant,Rodentia,Sciuridae,Tamias,striatus,2.05,111.9,0.1119
NA,extant,Rodentia,Sciuridae,Tamias,minimus,2.13,135.3,0.1353
NA,extant,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,2.3,201.2,0.2012
NA,extant,Rodentia,Sciuridae,Tamiasciurus,douglasii,2.35,225,0.225
EA,extant,Rodentia,Sciuridae,Tamiops,macclellandi,1.74,55.5,0.0555
AF,extant,Rodentia,Sciuridae,Xerus,rutilus,2.5,317.5,0.3175
AF,extant,Rodentia,Sciuridae,Xerus,inauris,2.8,624.5,0.6245
AF,extant,Rodentia,Sciuridae,Xerus,erythropus,2.86,722.5,0.7225
AF,extant,Rodentia,Sciuridae,Xerus,princeps,2.98,950,0.95
AF,extant,Rodentia,Thryonomyidae,Thryonomys,gregorianus,3.43,2707.1,2.7071
AF,extant,Rodentia,Thryonomyidae,Thryonomys,swinderianus,3.61,4060,4.06
EA,extant,Scandentia,Tupaiidae,Anathana,ellioti,2.2,160,0.16
EA,extant,Scandentia,Tupaiidae,Dendrogale,murina,1.7,50,0.05
Insular,extant,Scandentia,Tupaiidae,Dendrogale,melanura,1.78,60,0.06
EA,extant,Scandentia,Tupaiidae,Ptilocercus,lowii,1.63,42.5,0.0425
Insular,extant,Scandentia,Tupaiidae,Ptilocercus,lowii,1.63,42.5,0.0425
EA,extant,Scandentia,Tupaiidae,Tupaia,minor,1.85,70,0.07
EA,extant,Scandentia,Tupaiidae,Tupaia,glis,2.2,159,0.159
EA,extant,Scandentia,Tupaiidae,Tupaia,belangeri,2.3,200,0.2
Insular,extant,Scandentia,Tupaiidae,Tupaia,minor,1.77,58.6,0.0586
Insular,extant,Scandentia,Tupaiidae,Tupaia,gracilis,1.87,74.6,0.0746
Insular,extant,Scandentia,Tupaiidae,Tupaia,glis,2.2,159,0.159
Insular,extant,Scandentia,Tupaiidae,Tupaia,nicobarica,2.23,170.3,0.1703
Insular,extant,Scandentia,Tupaiidae,Tupaia,tana,2.3,197.8,0.1978
Insular,extant,Scandentia,Tupaiidae,Tupaia,montana,2.45,283,0.283
Insular,extant,Scandentia,Tupaiidae,Urogale,everetti,2.54,350,0.35
AUS,extant,Sirenia,Dugongidae,Dugong,dugon,5.62,420000,420
Insular,extant,Sirenia,Dugongidae,Dugong,dugon,5.3,200000,200
AF,extant,Sirenia,Trichechidae,Trichechus,senegalensis,5.66,454000,454
NA,extant,Sirenia,Trichechidae,Trichechus,manatus,5.64,433333,433.333
SA,extant,Sirenia,Trichechidae,Trichechus,inunguis,5.68,480000,480
AF,extant,Tubulidentata,Orycteropodidae,Orycteropus,afer,4.72,52350.4,52.3504
SA,extant,Xenarthra,Bradypodidae,Bradypus,tridactylus,3.59,3850,3.85
SA,extant,Xenarthra,Bradypodidae,Bradypus,torquatus,3.59,3900,3.9
SA,extant,Xenarthra,Bradypodidae,Bradypus,variegatus,3.64,4335,4.335
NA,extant,Xenarthra,Dasypodidae,Cabassous,centralis,3.58,3810,3.81
SA,extant,Xenarthra,Dasypodidae,Cabassous,chacoensis,3.17,1490,1.49
SA,extant,Xenarthra,Dasypodidae,Cabassous,centralis,3.58,3810,3.81
SA,extant,Xenarthra,Dasypodidae,Cabassous,unicinctus,3.68,4800,4.8
SA,extant,Xenarthra,Dasypodidae,Cabassous,tatouay,3.73,5350,5.35
SA,extant,Xenarthra,Dasypodidae,Chaetophractus,vellerosus,3.01,1030,1.03
